FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY,ARR_DELAY,DISTANCE
2021-11-29,DL,MIA,ATL,877,35,26,2117
2021-11-29,AS,LAX,ORD,1733,23,10,1640
2021-11-29,AA,LAS,ATL,2077,2,19,1864
2021-11-29,UA,SEA,LAS,1362,11,4,169
2021-11-29,WN,ORD,MCO,1226,-1,18,632
2021-11-29,AA,SFO,ATL,1745,2,2,1253
2021-11-29,AS,LAS,MIA,318,24,12,904
2021-11-29,WN,LAS,SFO,2121,8,15,494
2021-11-29,DL,JFK,MIA,415,2,15,2797
2021-11-29,B6,ATL,DEN,1416,20,16,711
2021-11-29,F9,PHX,DFW,1973,-2,-2,556
2021-11-29,WN,MCO,PHX,2300,-1,-12,412
2021-11-29,NK,LAX,DFW,1911,-5,5,949
2021-11-29,F9,LAS,DFW,1984,-33,-24,1107
2021-11-29,F9,DEN,LAS,1391,17,21,445
2021-11-30,NK,MCO,JFK,2050,15,18,2028
2021-11-30,NK,MIA,PHX,735,-17,-4,2371
2021-11-30,WN,LAX,MCO,719,8,29,739
2021-11-30,WN,JFK,MCO,1557,-5,7,229
2021-11-30,F9,SFO,SEA,580,23,9,1389
2021-11-30,B6,MIA,JFK,1402,59,45,2085
2021-11-30,AA,PHX,MIA,104,43,56,2758
2021-11-30,UA,MCO,ATL,2254,-20,-20,1418
2021-11-30,B6,MCO,SFO,479,22,12,2223
2021-11-30,AA,SEA,CLT,2223,11,4,593
2021-11-30,DL,MCO,LAX,877,-55,-30,1075
2021-11-30,AA,SEA,DFW,2141,18,16,2743
2021-11-30,WN,JFK,DEN,1942,0,-16,1226
2021-11-30,AA,ATL,SFO,1027,10,2,1786
2021-11-30,F9,SEA,ORD,2071,19,-6,1386
2021-11-30,AA,ATL,CLT,1501,-21,-8,594
2021-11-30,F9,LAX,LAX,1735,-17,-29,2341
2021-11-30,NK,SEA,LAS,131,9,-21,2493
2021-11-30,DL,LAS,SEA,2013,63,61,1032
2021-11-30,DL,SEA,DEN,1951,16,9,2184
2021-11-30,AA,ATL,DFW,1485,-7,2,650
2021-11-30,B6,SEA,PHX,2308,45,39,2070
2021-11-30,F9,LAS,DEN,624,-20,-18,994
2021-11-30,DL,JFK,MCO,1379,-22,-30,1172
2021-11-30,WN,MIA,PHX,456,-15,-14,2964
2021-11-30,F9,LAX,DFW,1727,49,35,634
2021-11-30,B6,MCO,JFK,16,-20,-14,329
2021-11-30,AS,ORD,MCO,518,24,14,1471
2021-11-30,AA,LAS,DEN,986,22,21,1187
2021-11-30,AS,MIA,MIA,391,11,15,1176
2021-11-30,F9,MCO,SEA,1754,22,24,947
2021-11-30,NK,SEA,DFW,1305,-18,-30,536
2021-11-30,WN,LAX,DEN,484,12,0,1986
2021-11-30,WN,DEN,LAX,1602,24,27,1614
2021-11-30,NK,CLT,MCO,85,12,28,2032
2021-11-30,NK,MCO,LAX,2193,0,5,1386
2021-11-30,B6,JFK,PHX,1713,45,32,2961
2021-11-30,AA,CLT,LAS,348,-13,-22,2958
2021-11-30,WN,JFK,DEN,1376,-35,-22,1277
2021-11-30,AS,DFW,CLT,2348,7,14,1706
2021-11-30,F9,CLT,LAS,2310,-17,-13,691
2021-11-30,AS,MIA,ATL,1376,33,37,2214
2021-11-30,DL,LAS,ORD,2212,5,1,2644
2021-11-30,NK,DEN,MCO,367,-4,-1,1435
2021-11-30,DL,ORD,MCO,7,36,36,1604
2021-11-30,B6,ATL,CLT,973,53,40,153
2021-11-30,F9,LAX,LAX,243,19,31,2846
2021-11-30,F9,MIA,MIA,596,-27,-28,2377
2021-11-30,F9,ATL,MCO,1775,1,-2,2127
2021-11-30,DL,MCO,CLT,72,3,12,2018
2021-11-30,F9,MIA,MCO,65,-21,-30,2618
2021-11-30,UA,LAS,SEA,707,8,17,1282
2021-11-30,AA,SEA,SEA,1239,-22,-30,2485
2021-11-30,WN,SFO,ATL,2143,-22,-21,1941
2021-11-30,WN,MCO,JFK,401,-7,-21,1281
2021-11-30,B6,LAX,JFK,1272,-31,-30,2407
2021-11-30,B6,ORD,MIA,1523,27,18,2973
2021-11-30,WN,SEA,LAS,1598,-17,-30,2823
2021-11-30,DL,ORD,DEN,575,-18,-30,2379
2021-11-30,B6,ATL,CLT,2334,16,11,2865
2021-11-30,UA,ORD,PHX,239,-5,5,1376
2021-11-30,B6,PHX,SEA,621,18,32,2491
2021-11-30,DL,ATL,MCO,311,17,18,676
2021-11-30,AA,ORD,SFO,1687,-16,-5,1180
2021-11-30,UA,ORD,SFO,519,2,8,1337
2021-11-30,B6,PHX,ATL,204,-15,-11,246
2021-11-30,AA,DEN,CLT,1790,-43,-15,1613
2021-11-30,AA,ORD,JFK,329,-40,-27,500
2021-11-30,NK,MCO,LAX,1164,13,13,1119
2021-11-30,NK,ORD,ORD,2050,-43,-27,526
2021-11-30,AS,ATL,SFO,1433,-41,-25,2259
2021-11-30,WN,LAS,LAS,737,0,-12,1165
2021-11-30,DL,SEA,MIA,1722,11,21,2105
2021-11-30,WN,ATL,DEN,1307,27,26,2896
2021-11-30,AS,SFO,LAX,429,4,5,274
2021-11-30,DL,SFO,MIA,1388,0,14,533
2021-11-30,AS,CLT,MCO,138,-24,-19,1151
2021-11-30,AA,SFO,ATL,275,92,70,2530
2021-11-30,B6,MCO,LAX,1815,-40,-30,419
2021-11-30,DL,JFK,PHX,277,-33,-28,1105
2021-11-30,DL,SEA,JFK,1516,-19,-25,989
2021-11-30,AA,CLT,LAS,762,-1,-8,891
2021-11-30,UA,MCO,LAX,1585,-19,-15,2168
2021-11-30,AA,DFW,SFO,2267,59,50,2220
2021-11-30,AS,MIA,DEN,661,14,8,2735
2021-11-30,AA,DFW,LAX,1892,41,17,1549
2021-11-30,NK,ORD,MIA,403,-20,-10,2081
2021-11-30,DL,MIA,JFK,2224,11,10,1244
2021-11-30,AA,SEA,DFW,1236,47,48,2633
2021-11-30,WN,CLT,DFW,520,36,30,2761
2021-11-30,AA,JFK,DEN,292,-4,-6,2974
2021-11-30,B6,CLT,ATL,1724,-17,-24,2165
2021-11-30,F9,CLT,DEN,137,-5,8,1390
2021-11-30,AA,SFO,LAX,568,16,10,711
2021-11-30,AA,MIA,CLT,472,8,10,1846
2021-11-30,F9,ORD,LAS,1728,52,59,2334
2021-11-30,B6,DEN,LAS,1099,-10,12,195
2021-11-30,UA,LAX,MCO,361,-4,-13,2056
2021-11-30,NK,ATL,JFK,1215,13,19,789
2021-11-30,UA,ORD,LAS,889,20,15,2878
2021-11-30,NK,DFW,MCO,1235,34,38,784
2021-11-30,UA,DFW,SEA,1158,23,8,2741
2021-11-30,WN,SEA,PHX,1650,15,13,2150
2021-11-30,B6,LAX,SFO,1639,24,22,2917
2021-11-30,WN,ORD,SEA,117,0,4,2929
2021-11-30,WN,CLT,ORD,2,37,40,2340
2021-11-30,AS,MIA,SFO,1202,-41,-30,913
2021-11-30,WN,LAS,PHX,981,9,16,1195
2021-11-30,B6,LAX,SEA,121,30,28,1389
2021-11-30,DL,JFK,SFO,1911,39,17,2426
2021-11-30,DL,ATL,MIA,607,-17,-8,1936
2021-11-30,UA,DFW,PHX,1423,0,2,320
2021-11-30,WN,LAS,ORD,693,56,55,1059
2021-11-30,F9,ATL,PHX,1991,14,22,1292
2021-11-30,UA,ORD,PHX,676,6,0,1229
2021-11-30,WN,SFO,DFW,2295,8,13,1885
2021-11-30,UA,CLT,DEN,658,23,31,1379
2021-11-30,AA,SFO,SFO,36,19,22,1668
2021-11-30,B6,SFO,DEN,66,-7,2,686
2021-11-30,WN,JFK,CLT,487,5,5,2554
2021-11-30,NK,SFO,MCO,175,41,32,1465
2021-11-30,AS,SFO,LAX,1193,71,65,2501
2021-11-30,WN,PHX,DEN,2189,-29,-30,2261
2021-11-30,WN,LAS,SFO,2275,21,11,1956
2021-11-30,B6,MIA,PHX,2047,18,23,746
2021-11-30,AA,LAS,LAS,826,65,56,454
2021-11-30,NK,SEA,LAX,1662,43,50,2887
2021-11-30,DL,MCO,CLT,291,-8,9,1209
2021-11-30,B6,MCO,MCO,2202,3,6,1244
2021-11-30,AA,MCO,ATL,2187,6,32,1441
2021-11-30,UA,CLT,JFK,2211,12,19,203
2021-11-30,WN,MIA,ATL,980,45,24,994
2021-11-30,F9,LAS,JFK,381,-11,-15,1640
2021-11-30,WN,JFK,MCO,2283,-9,-17,2800
2021-11-30,DL,DFW,LAX,1554,-21,-30,424
2021-11-30,UA,LAS,ORD,2193,13,22,2768
2021-11-30,AA,LAX,ORD,752,18,36,368
2021-11-30,NK,CLT,PHX,1074,-38,-25,420
2021-11-30,NK,LAX,MCO,1849,10,30,1095
2021-11-30,UA,SFO,JFK,1508,8,15,1038
2021-11-30,UA,PHX,MCO,2281,15,9,2946
2021-11-30,DL,LAS,DFW,579,-2,1,2879
2021-11-30,AA,MCO,CLT,1408,-21,-22,1525
2021-11-30,DL,DFW,JFK,173,-28,-30,2675
2021-11-30,AA,SEA,DFW,979,18,20,2002
2021-11-30,B6,CLT,ATL,2112,52,31,2026
2021-11-30,NK,SFO,MCO,728,30,33,783
2021-11-30,B6,MCO,JFK,146,-30,-30,695
2021-11-30,F9,ORD,MCO,1056,59,63,2952
2021-11-30,WN,ATL,CLT,1680,6,23,1322
2021-11-30,DL,CLT,LAS,2080,45,45,1833
2021-11-30,B6,MIA,CLT,2250,-26,-25,2652
2021-11-30,NK,LAS,LAS,2342,50,44,1064
2021-11-30,F9,DEN,LAS,1556,20,15,584
2021-11-30,AS,PHX,PHX,1757,1,0,1616
2021-11-30,NK,MIA,SFO,263,2,-5,2152
2021-11-30,NK,DFW,JFK,1223,-7,-7,2819
2021-11-30,UA,LAX,ORD,1698,-25,-11,1345
2021-12-01,UA,ATL,MCO,1346,2,-2,2959
2021-12-01,B6,DFW,ORD,976,2,0,1996
2021-12-01,DL,CLT,JFK,2072,25,1,1963
2021-12-01,WN,LAS,LAS,428,3,1,2740
2021-12-01,F9,ATL,SEA,2094,-31,-30,1373
2021-12-01,UA,DFW,JFK,1759,-4,0,314
2021-12-01,WN,PHX,CLT,2179,5,22,1190
2021-12-01,UA,DEN,CLT,1513,15,17,2943
2021-12-01,F9,LAX,DEN,1516,1,-1,2146
2021-12-01,AA,LAX,DEN,1469,-22,-9,1295
2021-12-01,NK,ORD,ORD,1397,3,7,1097
2021-12-01,B6,MIA,ATL,14,16,11,344
2021-12-01,DL,MIA,PHX,2010,-2,-15,2934
2021-12-01,UA,ATL,DEN,901,24,31,2324
2021-12-01,B6,CLT,SEA,1888,-28,-22,691
2021-12-01,WN,ATL,MIA,1286,9,17,2536
2021-12-01,DL,DFW,MCO,1794,-7,6,566
2021-12-01,DL,SFO,PHX,2157,64,58,1546
2021-12-01,B6,ORD,LAS,674,7,15,1959
2021-12-01,B6,LAS,MCO,1938,-7,-3,1098
2021-12-01,F9,MIA,LAS,1459,4,-1,669
2021-12-01,B6,ORD,MCO,2189,-13,-14,1238
2021-12-01,AA,DEN,MIA,1028,-8,-3,1964
2021-12-01,AA,MIA,LAS,573,-15,-5,2968
2021-12-01,DL,MIA,ATL,682,-27,-30,1205
2021-12-01,NK,LAX,CLT,2151,-10,-2,2128
2021-12-01,B6,DEN,PHX,172,57,63,2621
2021-12-01,AS,LAX,CLT,164,10,21,1356
2021-12-01,AS,CLT,MCO,2172,0,1,1649
2021-12-01,AA,LAS,SFO,1065,-7,-13,2161
2021-12-01,DL,DEN,LAS,649,-16,-5,2950
2021-12-01,UA,JFK,MIA,2110,-22,-26,1947
2021-12-01,NK,PHX,ATL,998,-14,-11,2341
2021-12-01,F9,DFW,LAX,1224,40,50,1101
2021-12-01,NK,MCO,LAS,90,-24,-8,1505
2021-12-01,AS,SFO,PHX,1077,4,3,1624
2021-12-01,B6,MCO,PHX,955,51,55,848
2021-12-01,AA,SEA,CLT,205,14,11,2790
2021-12-01,DL,DEN,MCO,650,14,1,2811
2021-12-01,B6,DEN,DFW,1445,29,16,595
2021-12-01,DL,MIA,DFW,1976,12,5,932
2021-12-01,UA,MIA,MIA,1996,-21,-16,1005
2021-12-01,AS,SEA,JFK,1358,34,27,2888
2021-12-01,DL,ATL,DEN,383,-19,-9,2149
2021-12-01,F9,LAX,CLT,1278,-4,-16,1524
2021-12-01,F9,LAX,SFO,2071,23,25,839
2021-12-01,DL,DFW,MCO,32,5,5,1283
2021-12-01,UA,DEN,CLT,737,22,29,1991
2021-12-01,WN,MCO,LAX,999,-6,-30,1862
2021-12-01,F9,DFW,JFK,2088,5,8,603
2021-12-01,B6,ORD,SFO,141,-18,-10,402
2021-12-01,UA,DFW,MCO,1941,22,8,929
2021-12-01,F9,DEN,ATL,2152,8,3,2020
2021-12-01,AS,PHX,MIA,21,24,26,1659
2021-12-01,UA,MIA,MIA,124,42,23,1903
2021-12-01,NK,SEA,MIA,2026,-11,-12,1156
2021-12-01,AS,SEA,LAX,864,-18,-14,200
2021-12-01,NK,ORD,MCO,81,-42,-30,2480
2021-12-01,B6,JFK,SFO,1327,27,13,1215
2021-12-01,AS,DFW,JFK,1669,-17,-11,2595
2021-12-01,DL,MIA,DFW,119,21,26,1015
2021-12-01,AA,LAX,DFW,801,34,35,1756
2021-12-01,B6,MIA,ORD,366,24,28,1392
2021-12-01,NK,PHX,DEN,1513,8,12,1156
2021-12-01,UA,ORD,PHX,1619,-27,-21,1815
2021-12-01,DL,ATL,PHX,323,10,-21,677
2021-12-01,AS,MCO,DEN,1418,19,30,280
2021-12-01,WN,SFO,LAS,170,43,25,711
2021-12-01,DL,DEN,MCO,149,31,22,338
2021-12-01,AA,SFO,LAS,560,-12,-14,1368
2021-12-01,DL,DEN,SFO,602,34,22,1887
2021-12-01,F9,ATL,CLT,1507,31,18,1471
2021-12-01,AA,ORD,ATL,1139,0,9,1476
2021-12-01,WN,LAS,CLT,28,21,13,2680
2021-12-01,WN,SEA,SEA,266,-30,-28,696
2021-12-01,DL,SFO,DEN,1419,28,31,2218
2021-12-01,B6,SFO,LAS,486,-9,-23,2440
2021-12-01,B6,DEN,ATL,332,19,24,1400
2021-12-01,B6,ORD,ATL,1725,13,17,1662
2021-12-01,AS,MCO,ATL,1245,-4,1,2895
2021-12-01,AS,DFW,JFK,644,4,3,2085
2021-12-01,WN,DFW,SEA,989,6,6,2375
2021-12-01,F9,SEA,SEA,2084,-13,-30,923
2021-12-01,AA,MIA,DEN,770,-25,-18,651
2021-12-01,AS,MIA,ATL,192,-11,-15,279
2021-12-01,AS,JFK,DFW,1927,-14,-7,808
2021-12-01,UA,JFK,LAS,1671,-52,-30,758
2021-12-01,DL,SEA,SFO,291,43,35,2877
2021-12-01,AS,SFO,DEN,1290,-5,-17,669
2021-12-01,AS,CLT,DFW,137,-13,-20,1705
2021-12-01,AA,LAS,MIA,1315,-31,-30,169
2021-12-01,UA,CLT,MIA,1832,-4,-8,2564
2021-12-01,WN,LAS,ATL,1100,-31,-30,1921
2021-12-01,UA,LAS,SFO,1609,38,39,2873
2021-12-01,F9,MIA,LAX,770,19,18,1576
2021-12-01,WN,ORD,LAX,2143,25,11,1335
2021-12-01,WN,SFO,JFK,1425,25,15,1947
2021-12-01,AS,ORD,SFO,1379,25,19,2679
2021-12-01,AS,DEN,LAS,1443,-22,-20,939
2021-12-01,AS,SEA,ORD,2271,-21,-30,1389
2021-12-01,AA,MCO,DFW,931,-43,-24,212
2021-12-01,B6,LAS,SEA,1155,14,22,2346
2021-12-01,F9,SEA,PHX,324,-15,-30,2024
2021-12-01,B6,MIA,JFK,240,-39,-26,2698
2021-12-01,AA,CLT,LAS,1324,28,19,1969
2021-12-01,NK,ORD,SFO,1453,-35,-27,2569
2021-12-01,DL,JFK,MCO,1602,6,9,1569
2021-12-01,WN,DEN,MCO,1850,-20,-30,2034
2021-12-01,DL,SEA,MIA,307,4,-7,2421
2021-12-01,F9,PHX,LAX,163,-8,13,2843
2021-12-01,WN,MCO,DFW,993,44,29,2006
2021-12-01,AS,DFW,LAX,1765,21,18,273
2021-12-01,WN,SEA,LAX,57,-16,-15,1422
2021-12-01,NK,JFK,MCO,736,-13,-4,2660
2021-12-01,AS,CLT,ORD,244,-9,-30,2208
2021-12-01,B6,CLT,SEA,1318,-8,14,706
2021-12-01,NK,MIA,SFO,2177,-1,-10,1277
2021-12-01,F9,ORD,SEA,814,-2,2,2054
2021-12-01,B6,MIA,CLT,2112,9,12,1904
2021-12-01,WN,JFK,CLT,429,11,-2,830
2021-12-01,F9,ATL,DFW,2317,36,25,361
2021-12-01,F9,ATL,SFO,1986,55,49,2164
2021-12-01,AS,SEA,SFO,1487,24,19,612
2021-12-01,B6,ATL,PHX,823,15,5,1804
2021-12-01,B6,SEA,JFK,1968,-8,-5,1414
2021-12-01,AS,LAS,LAS,399,-7,0,2392
2021-12-01,NK,MCO,PHX,2113,33,49,1454
2021-12-01,NK,PHX,ATL,1940,-12,-15,2216
2021-12-01,UA,LAS,MIA,1327,4,6,1276
2021-12-01,F9,MCO,DEN,521,-9,-14,2364
2021-12-01,F9,PHX,JFK,968,16,-5,1551
2021-12-01,UA,DEN,SEA,77,4,19,1900
2021-12-01,AS,PHX,LAX,249,53,48,326
2021-12-01,WN,SFO,JFK,1308,25,30,1709
2021-12-01,F9,DFW,ORD,703,-2,-2,1903
2021-12-01,B6,LAX,LAS,850,41,34,1637
2021-12-01,F9,SEA,DFW,215,12,18,1515
2021-12-01,F9,JFK,SFO,699,-7,-3,943
2021-12-01,NK,LAX,DFW,1777,50,42,771
2021-12-01,UA,SFO,ATL,136,24,15,2403
2021-12-01,DL,DFW,MIA,703,24,21,1821
2021-12-01,WN,DFW,SEA,764,-8,-3,2606
2021-12-01,WN,LAX,ATL,349,21,9,958
2021-12-01,F9,LAS,MIA,2163,34,34,472
2021-12-01,DL,PHX,ORD,301,15,17,1321
2021-12-01,WN,PHX,ATL,394,-11,-28,2503
2021-12-01,B6,MIA,DFW,901,-20,-30,1524
2021-12-01,F9,ORD,CLT,2073,-26,-30,1422
2021-12-01,NK,JFK,MCO,846,0,0,1559
2021-12-01,UA,MCO,MCO,1319,2,-3,841
2021-12-01,AA,PHX,PHX,334,-1,-12,1630
2021-12-01,F9,LAS,JFK,1509,-35,-30,748
2021-12-01,UA,CLT,JFK,2265,16,17,1192
2021-12-01,AS,LAS,LAX,2100,11,19,1983
2021-12-01,DL,MIA,LAS,490,13,10,2335
2021-12-01,AA,SFO,CLT,1601,6,-3,2674
2021-12-01,AS,LAS,SFO,1177,11,15,616
2021-12-01,NK,MCO,DFW,2291,26,7,1385
2021-12-01,AS,LAS,DFW,1768,-41,-30,2760
2021-12-01,NK,DEN,MCO,1550,34,22,403
2021-12-01,B6,SFO,MCO,793,34,32,1126
2021-12-01,B6,DEN,DFW,936,7,-5,2993
2021-12-01,F9,ATL,LAS,1405,31,26,1793
2021-12-01,NK,SFO,MIA,934,35,21,1637
2021-12-01,F9,PHX,LAS,703,-15,-8,2217
2021-12-01,UA,LAS,LAS,26,-3,4,681
2021-12-02,F9,DEN,DEN,1317,52,53,1758
2021-12-02,WN,DFW,LAS,780,-36,-30,2154
2021-12-02,AS,DEN,ATL,2119,25,21,645
2021-12-02,WN,DFW,CLT,1995,44,30,617
2021-12-02,DL,LAS,DFW,82,18,12,1814
2021-12-02,WN,SEA,DEN,871,40,31,2021
2021-12-02,B6,MCO,MIA,964,-30,-20,804
2021-12-02,AA,PHX,CLT,608,-6,-5,756
2021-12-02,AS,CLT,CLT,1440,22,19,1520
2021-12-02,UA,MIA,ATL,712,-25,-30,2976
2021-12-02,F9,DEN,SEA,2333,23,20,2550
2021-12-02,UA,SEA,MIA,2235,-6,-10,1173
2021-12-02,UA,DEN,MCO,713,28,27,2435
2021-12-02,WN,DEN,DEN,1083,-5,-7,1428
2021-12-02,AA,MIA,LAX,664,56,46,516
2021-12-02,WN,SFO,CLT,790,11,13,2702
2021-12-02,WN,PHX,CLT,237,14,7,2320
2021-12-02,NK,PHX,MCO,1236,24,28,1980
2021-12-02,AS,MCO,LAX,2078,-12,-14,2879
2021-12-02,B6,SFO,MIA,346,11,17,1950
2021-12-02,AS,ORD,MIA,884,13,14,965
2021-12-02,F9,ATL,PHX,2325,-4,-10,203
2021-12-02,B6,CLT,DFW,2128,-19,-17,1270
2021-12-02,AS,SEA,LAX,571,-8,-4,1273
2021-12-02,AS,MCO,DFW,1604,20,0,498
2021-12-02,WN,DFW,SEA,1810,0,-9,1316
2021-12-02,AS,DFW,DFW,122,18,-3,2572
2021-12-02,DL,SEA,CLT,2112,-1,-1,2860
2021-12-02,F9,LAS,MCO,1870,10,-1,1277
2021-12-02,F9,PHX,LAS,116,26,26,2872
2021-12-02,DL,SFO,CLT,1837,-1,3,1498
2021-12-02,DL,PHX,ORD,1683,54,45,626
2021-12-02,AS,SEA,MIA,226,-34,-24,590
2021-12-02,NK,SFO,ORD,139,-8,0,1455
2021-12-02,NK,SEA,SFO,76,-5,-12,1504
2021-12-02,WN,CLT,ATL,722,19,7,1373
2021-12-02,F9,ATL,LAS,2222,0,5,1329
2021-12-02,AA,LAS,JFK,1583,-31,-16,1747
2021-12-02,NK,SEA,MCO,1578,-13,-15,2672
2021-12-02,NK,ATL,JFK,810,-12,1,2145
2021-12-02,DL,MCO,SFO,156,71,68,1119
2021-12-02,NK,SEA,CLT,1882,0,-14,1526
2021-12-02,B6,DEN,CLT,552,4,2,936
2021-12-02,UA,LAS,ATL,925,-12,-11,1529
2021-12-02,NK,ORD,DEN,406,-25,-21,2219
2021-12-02,UA,MIA,SEA,294,-3,0,509
2021-12-02,WN,LAX,ORD,425,2,-2,2663
2021-12-02,UA,LAX,ORD,1758,15,31,2172
2021-12-02,F9,PHX,DFW,2073,45,55,1191
2021-12-02,NK,SFO,SEA,1161,51,51,2617
2021-12-02,WN,MIA,LAS,1389,-42,-21,2618
2021-12-02,UA,DEN,JFK,130,-33,-30,841
2021-12-02,AA,CLT,JFK,2226,24,16,234
2021-12-02,AA,DEN,DFW,122,-9,-16,1472
2021-12-02,AA,LAX,SEA,2034,-22,-22,248
2021-12-02,AA,SFO,SEA,736,34,45,311
2021-12-02,NK,SFO,DFW,720,-14,-3,150
2021-12-02,DL,PHX,LAX,1247,-28,-30,2600
2021-12-02,F9,LAX,ORD,1605,20,42,2255
2021-12-02,B6,JFK,MCO,1808,3,2,2961
2021-12-02,AA,SEA,MIA,1446,-18,-19,1315
2021-12-02,AS,MIA,ORD,130,14,21,1567
2021-12-02,DL,DEN,DFW,1888,32,22,2282
2021-12-02,WN,DFW,PHX,2073,-36,-30,2214
2021-12-02,UA,PHX,CLT,1899,40,42,2759
2021-12-02,UA,MIA,DEN,252,-29,-30,311
2021-12-02,DL,MCO,JFK,1326,22,16,1350
2021-12-02,AS,CLT,JFK,886,-7,-16,2138
2021-12-02,AS,CLT,PHX,1269,-7,4,1532
2021-12-02,NK,PHX,ATL,401,27,35,1935
2021-12-02,UA,DEN,CLT,1596,29,38,1187
2021-12-02,AS,SEA,MCO,966,18,22,2434
2021-12-02,AA,DFW,ATL,269,17,11,254
2021-12-02,F9,LAS,CLT,1832,25,21,1594
2021-12-02,UA,SEA,ORD,347,-14,6,2182
2021-12-02,AA,DEN,ATL,1879,-7,-12,1467
2021-12-02,AA,PHX,JFK,940,22,16,1756
2021-12-02,UA,DFW,JFK,2301,-21,-20,2793
2021-12-02,F9,LAX,LAX,1481,-29,-30,2621
2021-12-02,DL,JFK,DEN,2094,4,3,284
2021-12-02,WN,DEN,MIA,950,-13,-11,685
2021-12-02,NK,JFK,DEN,230,-3,1,150
2021-12-02,DL,ATL,MIA,97,14,21,2043
2021-12-02,B6,JFK,CLT,102,-7,1,2689
2021-12-02,B6,DEN,SFO,791,31,18,1642
2021-12-02,AA,SFO,ORD,269,-18,-30,2978
2021-12-02,AA,PHX,DFW,158,-38,-30,833
2021-12-02,DL,PHX,JFK,199,-3,8,1638
2021-12-02,F9,ATL,SFO,675,11,-7,1990
2021-12-02,DL,ORD,DEN,1613,60,52,2502
2021-12-02,AA,MIA,JFK,1202,36,39,1274
2021-12-02,AS,MIA,CLT,1447,-4,8,1884
2021-12-02,WN,MIA,ATL,169,-38,-29,1579
2021-12-02,WN,LAX,ATL,1742,12,14,1013
2021-12-02,B6,JFK,PHX,2246,-4,7,2670
2021-12-02,AS,ATL,LAX,1247,23,15,2393
2021-12-02,WN,SEA,MCO,245,10,17,309
2021-12-02,UA,MIA,MIA,832,39,39,2630
2021-12-02,AA,ORD,JFK,1635,19,11,791
2021-12-02,DL,SEA,ATL,1140,0,11,2211
2021-12-02,AA,SEA,DFW,1383,22,17,1557
2021-12-02,NK,DFW,SFO,530,-7,-14,192
2021-12-02,UA,JFK,LAX,1592,6,-5,1248
2021-12-02,WN,DEN,DEN,126,-17,-9,1302
2021-12-02,AA,DEN,DEN,140,-33,-18,2281
2021-12-02,UA,DEN,DFW,1830,45,46,2324
2021-12-02,AS,ATL,LAS,141,46,43,1968
2021-12-02,WN,CLT,MCO,818,18,13,2058
2021-12-02,F9,MCO,JFK,835,-21,-10,2495
2021-12-02,B6,LAX,CLT,1839,-6,0,551
2021-12-02,AS,JFK,SFO,1283,15,-5,692
2021-12-02,B6,SFO,MCO,2031,-19,-30,1730
2021-12-02,B6,MCO,LAS,1256,18,1,2325
2021-12-02,AS,MCO,ATL,1635,-35,-22,1903
2021-12-02,UA,DFW,MIA,840,36,29,370
2021-12-02,UA,CLT,CLT,1682,1,-3,2641
2021-12-02,DL,ATL,LAS,1360,26,29,1159
2021-12-02,DL,LAS,SEA,263,-5,-9,522
2021-12-02,B6,PHX,PHX,1471,-15,1,1933
2021-12-02,AA,MIA,DFW,123,19,12,2092
2021-12-02,WN,DFW,SFO,1545,13,13,2746
2021-12-02,DL,MCO,ATL,1344,12,23,2869
2021-12-02,WN,LAS,DFW,552,37,25,957
2021-12-02,AS,PHX,CLT,1143,9,17,1920
2021-12-02,NK,LAX,MIA,574,-6,0,403
2021-12-02,AA,MCO,MCO,727,73,67,1593
2021-12-02,B6,SEA,LAX,1202,3,3,2764
2021-12-02,F9,CLT,DFW,1439,-5,-5,1147
2021-12-02,WN,DEN,ATL,1363,18,16,2957
2021-12-02,AS,SFO,PHX,1754,10,11,416
2021-12-02,NK,DEN,CLT,1572,-13,-10,2606
2021-12-02,B6,MIA,JFK,349,-1,8,1884
2021-12-02,F9,JFK,SEA,1229,38,26,2295
2021-12-03,WN,SFO,MIA,1225,3,-3,641
2021-12-03,AA,LAS,SFO,1645,-2,0,416
2021-12-03,DL,JFK,DFW,1927,36,53,1695
2021-12-03,UA,ATL,JFK,1417,62,58,519
2021-12-03,B6,ATL,JFK,1440,-3,9,2315
2021-12-03,DL,ATL,CLT,1925,-27,-20,2186
2021-12-03,WN,MCO,MIA,40,-18,-13,2209
2021-12-03,AS,DEN,JFK,230,-13,-7,920
2021-12-03,AS,JFK,JFK,752,21,18,913
2021-12-03,DL,JFK,ATL,1561,-10,-11,1818
2021-12-03,UA,LAS,ATL,378,12,12,1569
2021-12-03,B6,MIA,MIA,463,-28,-30,2507
2021-12-03,B6,MCO,PHX,1671,10,9,334
2021-12-03,DL,ATL,ATL,1729,-39,-30,2676
2021-12-03,NK,ORD,SEA,244,-38,-30,2841
2021-12-03,NK,DFW,ORD,1111,14,20,655
2021-12-03,AA,LAS,MIA,263,7,0,2389
2021-12-03,WN,ATL,SEA,2281,68,49,407
2021-12-03,DL,CLT,MIA,1959,13,13,508
2021-12-03,AA,ORD,PHX,2307,21,6,1569
2021-12-03,B6,CLT,LAX,1520,23,26,1540
2021-12-03,WN,LAX,CLT,469,-2,11,2045
2021-12-03,B6,PHX,ATL,692,-14,-17,183
2021-12-03,UA,JFK,LAS,2089,37,32,2453
